apartment_id,room,temp_start,temp_end,temp_preference,temp_ext,humidity_ext,delta_temp,hour,day_of_week,is_weekend,timestamp,duration_min
APT_103,chambre_1,20.1,20.6,20.5,13.8,82.8,0.5,21,5,1,2024-11-02 21:10:00,30.0
APT_103,chambre_1,20.1,20.5,20.5,13.0,78.3,0.3999999999999986,23,5,1,2024-11-02 23:10:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,12.6,74.0,0.3000000000000007,0,6,1,2024-11-03 00:10:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,12.5,69.0,0.3000000000000007,1,6,1,2024-11-03 01:00:00,70.0
APT_103,chambre_1,20.0,20.5,20.5,11.6,68.0,0.5,2,6,1,2024-11-03 02:30:00,50.0
APT_103,chambre_1,20.2,20.5,20.5,11.5,66.3,0.3000000000000007,3,6,1,2024-11-03 03:40:00,50.0
APT_103,chambre_1,20.1,20.5,20.5,11.5,67.3,0.3999999999999986,5,6,1,2024-11-03 05:40:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,12.0,69.5,0.3000000000000007,6,6,1,2024-11-03 06:30:00,50.0
APT_103,chambre_1,20.2,20.6,20.5,14.3,89.0,0.40000000000000213,18,6,1,2024-11-03 18:40:00,20.0
APT_103,chambre_1,20.2,20.5,20.5,14.2,85.8,0.3000000000000007,19,6,1,2024-11-03 19:50:00,20.0
APT_103,chambre_1,20.2,20.5,20.5,13.8,85.0,0.3000000000000007,20,6,1,2024-11-03 20:30:00,20.0
APT_103,chambre_1,20.1,20.6,20.5,13.3,85.2,0.5,21,6,1,2024-11-03 21:10:00,30.0
APT_103,chambre_1,20.0,20.5,20.5,11.8,85.5,0.5,0,0,0,2024-11-04 00:10:00,60.0
APT_103,chambre_1,20.0,20.5,20.5,11.0,87.5,0.5,1,0,0,2024-11-04 01:30:00,80.0
APT_103,chambre_1,20.1,20.5,20.5,11.0,84.7,0.3999999999999986,3,0,0,2024-11-04 03:10:00,50.0
APT_103,chambre_1,20.1,20.5,20.5,11.0,83.0,0.3999999999999986,4,0,0,2024-11-04 04:20:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,10.8,82.7,0.3999999999999986,5,0,0,2024-11-04 05:20:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,11.0,81.0,0.3999999999999986,6,0,0,2024-11-04 06:20:00,60.0
APT_103,chambre_1,20.1,20.5,20.5,13.1,92.0,0.3999999999999986,19,0,0,2024-11-04 19:20:00,20.0
APT_103,chambre_1,20.2,20.5,20.5,13.5,88.0,0.3000000000000007,20,0,0,2024-11-04 20:00:00,20.0
APT_103,chambre_1,20.2,20.5,20.5,12.9,86.7,0.3000000000000007,20,0,0,2024-11-04 20:40:00,20.0
APT_103,chambre_1,20.1,20.5,20.5,12.4,86.3,0.3999999999999986,21,0,0,2024-11-04 21:20:00,20.0
APT_103,chambre_1,20.0,20.5,20.5,11.9,87.0,0.5,22,0,0,2024-11-04 22:00:00,80.0
APT_103,chambre_1,20.0,20.5,20.5,11.3,87.2,0.5,0,1,0,2024-11-05 00:10:00,80.0
APT_103,chambre_1,20.0,20.5,20.5,11.4,88.0,0.5,1,1,0,2024-11-05 01:50:00,50.0
APT_103,chambre_1,20.2,20.5,20.5,11.7,86.0,0.3000000000000007,3,1,0,2024-11-05 03:00:00,30.0
APT_103,chambre_1,20.1,20.5,20.5,11.9,83.5,0.3999999999999986,3,1,0,2024-11-05 03:50:00,40.0
APT_103,chambre_1,20.1,20.6,20.5,11.8,82.2,0.5,4,1,0,2024-11-05 04:50:00,70.0
APT_103,chambre_1,20.2,20.5,20.5,11.8,81.7,0.3000000000000007,6,1,0,2024-11-05 06:20:00,40.0
APT_103,chambre_1,20.2,20.6,20.5,15.4,88.0,0.40000000000000213,18,1,0,2024-11-05 18:30:00,20.0
APT_103,chambre_1,20.2,20.6,20.5,14.5,88.3,0.40000000000000213,20,1,0,2024-11-05 20:10:00,30.0
APT_103,chambre_1,20.1,20.5,20.5,14.5,85.0,0.3999999999999986,21,1,0,2024-11-05 21:50:00,30.0
APT_103,chambre_1,20.3,20.6,20.5,14.1,85.0,0.3000000000000007,22,1,0,2024-11-05 22:40:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,12.9,84.7,0.3999999999999986,1,2,0,2024-11-06 01:20:00,20.0
APT_103,chambre_1,20.1,20.5,20.5,12.8,84.0,0.3999999999999986,2,2,0,2024-11-06 02:00:00,50.0
APT_103,chambre_1,20.1,20.5,20.5,12.4,83.0,0.3999999999999986,3,2,0,2024-11-06 03:10:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,12.1,82.8,0.3999999999999986,4,2,0,2024-11-06 04:10:00,50.0
APT_103,chambre_1,20.0,20.5,20.5,11.9,81.7,0.5,5,2,0,2024-11-06 05:20:00,50.0
APT_103,chambre_1,20.1,20.5,20.5,12.4,80.5,0.3999999999999986,6,2,0,2024-11-06 06:30:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,14.8,90.0,0.3000000000000007,20,2,0,2024-11-06 20:00:00,20.0
APT_103,chambre_1,20.2,20.5,20.5,14.8,90.7,0.3000000000000007,20,2,0,2024-11-06 20:40:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,14.2,84.0,0.3000000000000007,0,3,0,2024-11-07 00:10:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,13.0,84.0,0.3000000000000007,1,3,0,2024-11-07 01:30:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,12.4,79.3,0.3000000000000007,3,3,0,2024-11-07 03:40:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,12.7,76.0,0.3999999999999986,4,3,0,2024-11-07 04:40:00,30.0
APT_103,chambre_1,20.1,20.5,20.5,12.8,74.0,0.3999999999999986,6,3,0,2024-11-07 06:00:00,30.0
APT_103,chambre_1,20.1,20.5,20.5,13.0,73.2,0.3999999999999986,6,3,0,2024-11-07 06:50:00,20.0
APT_103,chambre_1,20.1,20.5,20.5,13.0,70.0,0.3999999999999986,18,3,0,2024-11-07 18:30:00,80.0
APT_103,chambre_1,20.1,20.6,20.5,11.6,72.0,0.5,20,3,0,2024-11-07 20:10:00,30.0
APT_103,chambre_1,20.2,20.6,20.5,11.9,67.0,0.40000000000000213,21,3,0,2024-11-07 21:00:00,50.0
APT_103,chambre_1,20.0,20.5,20.5,11.9,62.2,0.5,22,3,0,2024-11-07 22:10:00,60.0
APT_103,chambre_1,20.0,20.5,20.5,11.8,56.5,0.5,0,4,0,2024-11-08 00:10:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,11.3,62.7,0.3999999999999986,1,4,0,2024-11-08 01:10:00,40.0
APT_103,chambre_1,20.2,20.6,20.5,12.3,55.5,0.40000000000000213,2,4,0,2024-11-08 02:10:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,12.1,52.5,0.3999999999999986,3,4,0,2024-11-08 03:10:00,20.0
APT_103,chambre_1,20.1,20.5,20.5,11.7,50.5,0.3999999999999986,3,4,0,2024-11-08 03:50:00,80.0
APT_103,chambre_1,20.2,20.6,20.5,11.6,46.5,0.40000000000000213,5,4,0,2024-11-08 05:30:00,50.0
APT_103,chambre_1,20.2,20.5,20.5,11.5,47.3,0.3000000000000007,6,4,0,2024-11-08 06:40:00,20.0
APT_103,chambre_1,20.2,20.5,20.5,13.9,83.2,0.3000000000000007,21,4,0,2024-11-08 21:50:00,20.0
APT_103,chambre_1,20.3,20.6,20.5,13.6,86.5,0.3000000000000007,22,4,0,2024-11-08 22:30:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,13.4,86.3,0.3000000000000007,0,5,1,2024-11-09 00:10:00,20.0
APT_103,chambre_1,20.2,20.5,20.5,13.7,72.3,0.3000000000000007,2,5,1,2024-11-09 02:20:00,20.0
APT_103,chambre_1,20.1,20.6,20.5,13.1,71.0,0.5,3,5,1,2024-11-09 03:00:00,40.0
APT_103,chambre_1,20.2,20.5,20.5,13.2,65.7,0.3000000000000007,4,5,1,2024-11-09 04:40:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,14.0,58.0,0.3000000000000007,6,5,1,2024-11-09 06:00:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,13.9,58.8,0.3000000000000007,6,5,1,2024-11-09 06:50:00,20.0
APT_103,chambre_1,20.3,20.6,20.5,14.6,60.0,0.3000000000000007,7,5,1,2024-11-09 07:30:00,20.0
APT_103,chambre_1,19.8,20.5,20.5,16.4,61.5,0.6999999999999993,8,5,1,2024-11-09 08:30:00,50.0
APT_103,chambre_1,20.3,20.6,20.5,15.0,78.5,0.3000000000000007,17,5,1,2024-11-09 17:30:00,20.0
APT_103,chambre_1,20.2,20.6,20.5,14.6,74.8,0.40000000000000213,19,5,1,2024-11-09 19:10:00,20.0
APT_103,chambre_1,20.3,20.6,20.5,14.4,74.2,0.3000000000000007,19,5,1,2024-11-09 19:50:00,20.0
APT_103,chambre_1,20.2,20.5,20.5,14.1,75.0,0.3000000000000007,21,5,1,2024-11-09 21:00:00,20.0
APT_103,chambre_1,20.1,20.5,20.5,13.5,74.8,0.3999999999999986,22,5,1,2024-11-09 22:50:00,30.0
APT_103,chambre_1,20.1,20.5,20.5,12.1,78.7,0.3999999999999986,0,6,1,2024-11-10 00:10:00,20.0
APT_103,chambre_1,20.1,20.5,20.5,12.3,81.3,0.3999999999999986,0,6,1,2024-11-10 00:50:00,20.0
APT_103,chambre_1,20.2,20.6,20.5,12.3,81.5,0.40000000000000213,1,6,1,2024-11-10 01:30:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,12.4,79.0,0.3999999999999986,2,6,1,2024-11-10 02:30:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,12.5,75.7,0.3000000000000007,4,6,1,2024-11-10 04:10:00,40.0
APT_103,chambre_1,20.2,20.5,20.5,12.5,73.7,0.3000000000000007,5,6,1,2024-11-10 05:10:00,20.0
APT_103,chambre_1,20.2,20.5,20.5,12.6,72.3,0.3000000000000007,5,6,1,2024-11-10 05:50:00,30.0
APT_103,chambre_1,20.2,20.6,20.5,12.5,72.7,0.40000000000000213,6,6,1,2024-11-10 06:40:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,13.6,72.0,0.3000000000000007,7,6,1,2024-11-10 07:30:00,20.0
APT_103,chambre_1,19.1,20.6,20.5,15.1,71.0,1.5,8,6,1,2024-11-10 08:10:00,110.0
APT_103,chambre_1,21.0,21.3,20.5,19.0,56.0,0.3000000000000007,11,6,1,2024-11-10 11:00:00,10.0
APT_103,chambre_1,20.2,20.5,20.5,12.4,87.8,0.3000000000000007,18,6,1,2024-11-10 18:10:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,12.2,87.0,0.3000000000000007,19,6,1,2024-11-10 19:00:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,12.2,84.5,0.3000000000000007,19,6,1,2024-11-10 19:50:00,30.0
APT_103,chambre_1,20.1,20.5,20.5,11.7,83.3,0.3999999999999986,20,6,1,2024-11-10 20:40:00,60.0
APT_103,chambre_1,20.0,20.5,20.5,10.9,80.0,0.5,22,6,1,2024-11-10 22:00:00,60.0
APT_103,chambre_1,20.1,20.5,20.5,10.9,71.2,0.3999999999999986,0,0,0,2024-11-11 00:10:00,80.0
APT_103,chambre_1,20.1,20.5,20.5,11.4,64.5,0.3999999999999986,1,0,0,2024-11-11 01:50:00,60.0
APT_103,chambre_1,20.2,20.5,20.5,11.5,58.7,0.3000000000000007,3,0,0,2024-11-11 03:10:00,30.0
APT_103,chambre_1,20.1,20.6,20.5,11.4,57.0,0.5,4,0,0,2024-11-11 04:00:00,60.0
APT_103,chambre_1,20.1,20.5,20.5,11.2,57.0,0.3999999999999986,5,0,0,2024-11-11 05:20:00,40.0
APT_103,chambre_1,20.0,20.5,20.5,11.1,58.3,0.5,6,0,0,2024-11-11 06:20:00,50.0
APT_103,chambre_1,20.2,20.6,20.5,12.7,88.0,0.40000000000000213,18,0,0,2024-11-11 18:00:00,20.0
APT_103,chambre_1,20.0,20.5,20.5,11.0,85.0,0.5,20,0,0,2024-11-11 20:00:00,80.0
APT_103,chambre_1,20.2,20.5,20.5,10.9,83.7,0.3000000000000007,21,0,0,2024-11-11 21:40:00,30.0
APT_103,chambre_1,20.0,20.5,20.5,11.0,82.0,0.5,22,0,0,2024-11-11 22:30:00,80.0
APT_103,chambre_1,20.0,20.5,20.5,11.2,78.8,0.5,0,1,0,2024-11-12 00:10:00,80.0
APT_103,chambre_1,20.0,20.6,20.5,12.0,72.2,0.6000000000000014,1,1,0,2024-11-12 01:50:00,60.0
APT_103,chambre_1,20.1,20.6,20.5,11.4,80.0,0.5,3,1,0,2024-11-12 03:10:00,70.0
APT_103,chambre_1,20.2,20.5,20.5,11.6,88.3,0.3000000000000007,4,1,0,2024-11-12 04:40:00,20.0
APT_103,chambre_1,20.1,20.5,20.5,11.7,89.0,0.3999999999999986,5,1,0,2024-11-12 05:20:00,50.0
APT_103,chambre_1,20.2,20.5,20.5,12.0,84.0,0.3000000000000007,6,1,0,2024-11-12 06:30:00,40.0
APT_103,chambre_1,18.7,20.5,20.5,12.6,47.0,1.8000000000000007,17,1,0,2024-11-12 17:00:00,100.0
APT_103,chambre_1,20.1,20.5,20.5,10.5,52.0,0.3999999999999986,19,1,0,2024-11-12 19:00:00,60.0
APT_103,chambre_1,20.0,20.5,20.5,9.9,54.3,0.5,20,1,0,2024-11-12 20:20:00,40.0
APT_103,chambre_1,19.9,20.5,20.5,8.4,54.5,0.6000000000000014,0,2,0,2024-11-13 00:10:00,70.0
APT_103,chambre_1,19.8,20.5,20.5,12.5,63.0,0.6999999999999993,17,2,0,2024-11-13 17:00:00,50.0
APT_103,chambre_1,20.0,20.5,20.5,10.7,65.0,0.5,18,2,0,2024-11-13 18:10:00,60.0
APT_103,chambre_1,20.2,20.5,20.5,11.3,62.8,0.3000000000000007,4,3,0,2024-11-14 04:10:00,40.0
APT_103,chambre_1,20.0,20.5,20.5,8.8,70.0,0.5,20,3,0,2024-11-14 20:10:00,70.0
APT_103,chambre_1,18.9,20.5,20.5,12.2,72.0,1.6000000000000014,17,4,0,2024-11-15 17:00:00,80.0
APT_103,chambre_1,20.1,20.5,20.5,10.9,73.0,0.3999999999999986,18,4,0,2024-11-15 18:40:00,60.0
APT_103,chambre_1,20.0,20.5,20.5,10.0,72.0,0.5,20,4,0,2024-11-15 20:00:00,40.0
APT_103,chambre_1,18.9,19.9,20.5,11.9,71.0,1.0,8,5,1,2024-11-16 08:30:00,100.0
APT_103,chambre_1,19.8,20.4,20.5,14.9,72.5,0.5999999999999979,10,5,1,2024-11-16 10:30:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,11.0,83.0,0.3000000000000007,18,5,1,2024-11-16 18:10:00,50.0
APT_103,chambre_1,20.2,20.5,20.5,11.8,84.5,0.3000000000000007,17,6,1,2024-11-17 17:30:00,20.0
APT_103,chambre_1,20.0,20.5,20.5,11.3,83.8,0.5,18,6,1,2024-11-17 18:10:00,60.0
APT_103,chambre_1,20.0,20.5,20.5,10.6,82.5,0.5,19,6,1,2024-11-17 19:30:00,80.0
APT_103,chambre_1,19.9,20.5,20.5,10.3,75.5,0.6000000000000014,21,6,1,2024-11-17 21:10:00,80.0
APT_103,chambre_1,19.8,20.5,20.5,9.2,69.2,0.6999999999999993,0,0,0,2024-11-18 00:10:00,110.0
APT_103,chambre_1,20.1,20.5,20.5,10.4,65.7,0.3999999999999986,2,0,0,2024-11-18 02:20:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,10.3,64.7,0.3999999999999986,3,0,0,2024-11-18 03:20:00,70.0
APT_103,chambre_1,19.8,20.5,20.5,9.7,63.2,0.6999999999999993,4,0,0,2024-11-18 04:50:00,70.0
APT_103,chambre_1,19.8,20.5,20.5,9.0,62.7,0.6999999999999993,6,0,0,2024-11-18 06:20:00,80.0
APT_103,chambre_1,20.1,20.5,20.5,13.0,84.0,0.3999999999999986,18,0,0,2024-11-18 18:00:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,12.8,84.8,0.3000000000000007,18,0,0,2024-11-18 18:50:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,11.9,86.3,0.3000000000000007,19,0,0,2024-11-18 19:40:00,30.0
APT_103,chambre_1,20.0,20.5,20.5,11.1,86.0,0.5,20,0,0,2024-11-18 20:30:00,40.0
APT_103,chambre_1,20.0,20.5,20.5,10.5,83.5,0.5,21,0,0,2024-11-18 21:30:00,80.0
APT_103,chambre_1,20.1,20.5,20.5,9.9,75.5,0.3999999999999986,0,1,0,2024-11-19 00:10:00,60.0
APT_103,chambre_1,19.8,20.5,20.5,9.4,76.5,0.6999999999999993,1,1,0,2024-11-19 01:30:00,60.0
APT_103,chambre_1,20.0,20.5,20.5,9.9,74.2,0.5,2,1,0,2024-11-19 02:50:00,80.0
APT_103,chambre_1,20.0,20.5,20.5,9.8,73.5,0.5,4,1,0,2024-11-19 04:30:00,70.0
APT_103,chambre_1,20.2,20.6,20.5,14.1,59.0,0.40000000000000213,17,1,0,2024-11-19 17:30:00,20.0
APT_103,chambre_1,20.2,20.6,20.5,13.6,59.3,0.40000000000000213,18,1,0,2024-11-19 18:10:00,30.0
APT_103,chambre_1,20.3,20.6,20.5,13.2,67.3,0.3000000000000007,20,1,0,2024-11-19 20:40:00,50.0
APT_103,chambre_1,20.2,20.5,20.5,13.6,66.7,0.3000000000000007,22,1,0,2024-11-19 22:20:00,20.0
APT_103,chambre_1,20.2,20.6,20.5,15.3,67.3,0.40000000000000213,5,2,0,2024-11-20 05:20:00,20.0
APT_103,chambre_1,20.3,20.6,20.5,15.8,62.0,0.3000000000000007,6,2,0,2024-11-20 06:40:00,20.0
APT_103,chambre_1,19.5,20.5,20.5,13.0,32.0,1.0,17,2,0,2024-11-20 17:00:00,60.0
APT_103,chambre_1,20.1,20.5,20.5,11.7,38.7,0.3999999999999986,18,2,0,2024-11-20 18:20:00,100.0
APT_103,chambre_1,19.9,20.5,20.5,9.6,38.3,0.6000000000000014,20,2,0,2024-11-20 20:20:00,60.0
APT_103,chambre_1,20.3,20.6,20.5,13.6,89.5,0.3000000000000007,19,3,0,2024-11-21 19:50:00,30.0
APT_103,chambre_1,20.3,20.6,20.5,14.7,80.3,0.3000000000000007,22,3,0,2024-11-21 22:10:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,13.7,69.2,0.3000000000000007,0,4,0,2024-11-22 00:10:00,20.0
APT_103,chambre_1,20.2,20.5,20.5,12.6,52.3,0.3000000000000007,2,4,0,2024-11-22 02:40:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,11.8,48.7,0.3999999999999986,3,4,0,2024-11-22 03:40:00,70.0
APT_103,chambre_1,20.0,20.5,20.5,10.9,40.0,0.5,5,4,0,2024-11-22 05:10:00,80.0
APT_103,chambre_1,18.9,19.4,20.5,12.1,45.2,0.5,10,5,1,2024-11-23 10:10:00,40.0
APT_103,chambre_1,19.9,20.8,20.5,12.7,46.0,0.9000000000000021,11,5,1,2024-11-23 11:00:00,20.0
APT_103,chambre_1,20.0,20.5,20.5,9.8,65.0,0.5,17,5,1,2024-11-23 17:10:00,50.0
APT_103,chambre_1,19.9,20.5,20.5,8.9,62.3,0.6000000000000014,21,5,1,2024-11-23 21:20:00,70.0
APT_103,chambre_1,20.1,20.5,20.5,9.9,61.0,0.3999999999999986,22,5,1,2024-11-23 22:50:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,10.4,62.3,0.3999999999999986,0,6,1,2024-11-24 00:10:00,70.0
APT_103,chambre_1,19.9,20.5,20.5,10.5,64.7,0.6000000000000014,1,6,1,2024-11-24 01:40:00,80.0
APT_103,chambre_1,20.0,20.5,20.5,10.1,82.3,0.5,3,6,1,2024-11-24 03:20:00,80.0
APT_103,chambre_1,20.2,20.5,20.5,10.1,90.0,0.3000000000000007,5,6,1,2024-11-24 05:00:00,100.0
APT_103,chambre_1,20.0,20.5,20.5,10.3,90.0,0.5,7,6,1,2024-11-24 07:00:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,11.3,88.2,0.3000000000000007,17,6,1,2024-11-24 17:10:00,50.0
APT_103,chambre_1,19.9,20.5,20.5,10.5,88.7,0.6000000000000014,18,6,1,2024-11-24 18:20:00,60.0
APT_103,chambre_1,20.0,20.5,20.5,9.3,84.0,0.5,22,6,1,2024-11-24 22:00:00,80.0
APT_103,chambre_1,19.9,20.5,20.5,10.3,84.2,0.6000000000000014,0,0,0,2024-11-25 00:10:00,70.0
APT_103,chambre_1,20.1,20.5,20.5,10.9,84.3,0.3999999999999986,1,0,0,2024-11-25 01:40:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,11.0,84.0,0.3999999999999986,2,0,0,2024-11-25 02:40:00,60.0
APT_103,chambre_1,20.0,20.5,20.5,11.2,83.0,0.5,4,0,0,2024-11-25 04:00:00,90.0
APT_103,chambre_1,20.1,20.5,20.5,11.2,85.0,0.3999999999999986,5,0,0,2024-11-25 05:50:00,30.0
APT_103,chambre_1,18.7,20.6,20.5,12.3,83.0,1.9000000000000021,17,0,0,2024-11-25 17:00:00,90.0
APT_103,chambre_1,20.2,20.5,20.5,11.6,82.3,0.3000000000000007,18,0,0,2024-11-25 18:50:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,11.1,82.7,0.3000000000000007,19,0,0,2024-11-25 19:40:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,10.9,83.0,0.3999999999999986,20,0,0,2024-11-25 20:40:00,50.0
APT_103,chambre_1,20.1,20.5,20.5,11.3,81.3,0.3999999999999986,21,0,0,2024-11-25 21:50:00,50.0
APT_103,chambre_1,20.0,20.5,20.5,10.3,82.7,0.5,0,1,0,2024-11-26 00:10:00,50.0
APT_103,chambre_1,20.0,20.5,20.5,11.0,81.0,0.5,1,1,0,2024-11-26 01:20:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,11.8,80.7,0.3999999999999986,2,1,0,2024-11-26 02:20:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,12.2,81.8,0.3000000000000007,3,1,0,2024-11-26 03:10:00,30.0
APT_103,chambre_1,20.0,20.5,20.5,11.6,91.0,0.5,4,1,0,2024-11-26 04:00:00,40.0
APT_103,chambre_1,20.1,20.5,20.5,11.6,91.0,0.3999999999999986,5,1,0,2024-11-26 05:00:00,60.0
APT_103,chambre_1,20.1,20.5,20.5,12.0,89.7,0.3999999999999986,6,1,0,2024-11-26 06:20:00,60.0
APT_103,chambre_1,19.9,20.5,20.5,13.8,91.0,0.6000000000000014,17,1,0,2024-11-26 17:00:00,50.0
APT_103,chambre_1,20.3,20.6,20.5,13.1,92.0,0.3000000000000007,19,1,0,2024-11-26 19:50:00,30.0
APT_103,chambre_1,20.2,20.5,20.5,12.4,90.7,0.3000000000000007,21,1,0,2024-11-26 21:40:00,60.0
APT_103,chambre_1,20.0,20.6,20.5,11.1,91.0,0.6000000000000014,23,1,0,2024-11-26 23:00:00,50.0
APT_103,chambre_1,20.0,20.5,20.5,11.3,89.8,0.5,0,2,0,2024-11-27 00:10:00,70.0
APT_103,chambre_1,20.1,20.5,20.5,11.2,89.0,0.3999999999999986,1,2,0,2024-11-27 01:40:00,50.0
APT_103,chambre_1,20.2,20.5,20.5,11.2,87.3,0.3000000000000007,2,2,0,2024-11-27 02:50:00,70.0
APT_103,chambre_1,20.1,20.5,20.5,11.1,84.3,0.3999999999999986,4,2,0,2024-11-27 04:20:00,60.0
APT_103,chambre_1,20.0,20.5,20.5,10.4,82.3,0.5,5,2,0,2024-11-27 05:40:00,60.0
APT_103,chambre_1,19.1,20.5,20.5,12.7,87.0,1.3999999999999986,17,2,0,2024-11-27 17:00:00,60.0
APT_103,chambre_1,20.2,20.5,20.5,11.8,86.3,0.3000000000000007,18,2,0,2024-11-27 18:20:00,30.0
APT_103,chambre_1,20.1,20.5,20.5,11.3,84.8,0.3999999999999986,19,2,0,2024-11-27 19:10:00,60.0
APT_103,chambre_1,19.9,20.5,20.5,8.4,79.8,0.6000000000000014,0,3,0,2024-11-28 00:10:00,90.0
APT_103,chambre_1,20.0,20.5,20.5,8.2,76.0,0.5,6,3,0,2024-11-28 06:00:00,110.0
APT_103,chambre_1,18.1,20.5,20.5,11.9,84.0,2.3999999999999986,17,3,0,2024-11-28 17:00:00,110.0
APT_103,chambre_1,20.1,20.5,20.5,11.0,85.7,0.3999999999999986,19,3,0,2024-11-28 19:10:00,70.0
APT_103,chambre_1,19.9,20.5,20.5,13.0,87.0,0.6000000000000014,17,4,0,2024-11-29 17:00:00,30.0
APT_103,chambre_1,20.0,20.5,20.5,11.4,82.3,0.5,19,4,0,2024-11-29 19:10:00,30.0
APT_103,chambre_1,20.0,20.5,20.5,11.2,79.0,0.5,20,4,0,2024-11-29 20:00:00,50.0
APT_103,chambre_1,20.0,20.5,20.5,10.2,80.2,0.5,21,4,0,2024-11-29 21:10:00,80.0
APT_103,chambre_1,20.0,20.5,20.5,9.7,79.3,0.5,22,4,0,2024-11-29 22:50:00,60.0
APT_103,chambre_1,19.4,20.5,20.5,13.1,66.5,1.1000000000000014,10,5,1,2024-11-30 10:50:00,20.0
APT_103,chambre_1,19.9,20.5,20.5,10.1,78.0,0.6000000000000014,17,5,1,2024-11-30 17:40:00,110.0
APT_103,chambre_1,19.6,20.5,20.5,12.9,61.5,0.8999999999999986,10,6,1,2024-12-01 10:50:00,20.0
APT_103,chambre_1,19.9,20.5,20.5,9.3,71.0,0.6000000000000014,20,0,0,2024-12-02 20:00:00,70.0
APT_103,chambre_1,20.0,20.5,20.5,9.0,70.0,0.5,21,0,0,2024-12-02 21:30:00,100.0
APT_103,chambre_1,20.0,20.5,20.5,9.0,73.7,0.5,0,1,0,2024-12-03 00:10:00,30.0
APT_103,chambre_1,19.9,20.5,20.5,9.7,82.0,0.6000000000000014,1,1,0,2024-12-03 01:00:00,80.0
APT_103,chambre_1,19.8,20.5,20.5,9.7,78.0,0.6999999999999993,2,1,0,2024-12-03 02:40:00,90.0
APT_103,chambre_1,20.1,20.5,20.5,11.0,86.3,0.3999999999999986,19,1,0,2024-12-03 19:20:00,110.0
APT_103,chambre_1,20.0,20.5,20.5,9.2,89.0,0.5,21,1,0,2024-12-03 21:30:00,110.0
APT_103,chambre_1,19.4,19.8,20.5,13.2,58.0,0.40000000000000213,11,5,1,2024-12-07 11:00:00,20.0
APT_103,chambre_1,20.3,20.7,20.5,13.2,59.5,0.3999999999999986,11,5,1,2024-12-07 11:30:00,10.0
APT_103,chambre_1,20.0,20.5,20.5,11.2,82.0,0.5,17,5,1,2024-12-07 17:30:00,50.0
APT_103,chambre_1,20.3,20.7,20.5,11.9,49.3,0.3999999999999986,11,6,1,2024-12-08 11:20:00,10.0
APT_103,chambre_1,20.4,20.7,20.5,10.6,65.3,0.3000000000000007,15,6,1,2024-12-08 15:10:00,10.0
APT_103,chambre_1,20.3,20.6,20.5,9.0,72.3,0.3000000000000007,16,6,1,2024-12-08 16:10:00,10.0
APT_103,chambre_1,20.2,20.5,20.5,8.8,73.7,0.3000000000000007,16,6,1,2024-12-08 16:50:00,100.0
APT_103,chambre_1,20.0,20.5,20.5,9.4,80.0,0.5,20,4,0,2024-12-13 20:00:00,80.0
APT_103,chambre_1,19.9,20.5,20.5,9.0,79.0,0.6000000000000014,3,5,1,2024-12-14 03:40:00,50.0
APT_103,chambre_1,17.9,20.2,20.5,11.8,78.7,2.3000000000000007,10,5,1,2024-12-14 10:50:00,50.0
APT_103,chambre_1,20.4,20.7,20.5,10.8,66.0,0.3000000000000007,16,6,1,2024-12-15 16:40:00,10.0
APT_103,chambre_1,20.0,20.5,20.5,8.9,81.2,0.5,0,3,0,2024-12-19 00:10:00,70.0
